name,country,codeforces_id,competitions,Codeforces_rating_2025,Codeforces_rating_2024,Codeforces_rating_2023,Codeforces_rating_2022,search_confidence_percent
Ростислав Володихин,,Ростислав Володихин,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Lev,United States,Lev,['OOI 2023 Qualification'],0.0,0,0,0,100.0
barbaris,Russia,barbaris,['OOI 2023 Qualification'],2119.0,2119,2119,1984,100.0
Слынчук,,Слынчук,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Морозова Элина,,Морозова Элина,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
МС,,МС,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Игорь Черненко,,Игорь Черненко,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Денис,,Денис,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
пупупу,,пупупу,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Джеймс Джойс,,Джеймс Джойс,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Григорий А,,Григорий А,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Шевцов Пётр,,Шевцов Пётр,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Азат,,Азат,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Timofey Smirnov,,Timofey Smirnov,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Павловский Артём,,Павловский Артём,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Фалалеев Сергей,,Фалалеев Сергей,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
The_cpp_guy,Russia,The_cpp_guy,['OOI 2023 Qualification'],1924.0,1900,1751,1538,100.0
yumjanad,Russia,yumjanad,['OOI 2023 Qualification'],680.0,406,0,0,100.0
захар,,захар,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
solokorn,,solokorn,['OOI 2023 Qualification'],0.0,0,0,0,100.0
kurwa,Belarus,kurwa,['OOI 2023 Qualification'],2053.0,2067,1953,1716,100.0
Когтева Софья,,Когтева Софья,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Морозов Дмитрий,,Морозов Дмитрий,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
ProgrammerPro,,ProgrammerPro,['OOI 2023 Qualification'],0.0,0,0,0,100.0
lis,Russia,lis,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Alexq,,Alexq,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Professor,,Professor,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Буков Семён Алексеевич,,Буков Семён Алексеевич,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
pozercpp,,pozercpp,['OOI 2023 Qualification'],1487.0,1487,679,0,100.0
ВГ,,ВГ,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
scobik,Russia,scobik,['OOI 2023 Qualification'],766.0,766,871,0,100.0
Покофон бойлер барабойлеревич,,Покофон бойлер барабойлеревич,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Полина Коржова,,Полина Коржова,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Сидаш Всеволод,,Сидаш Всеволод,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Kerb9_,Vatican,Kerb9_,['OOI 2023 Qualification'],1619.0,1619,1267,0,100.0
Nikita2038,Russia,Nikita2038,['OOI 2023 Qualification'],1693.0,1765,1208,0,100.0
Матвей Киселев,,Матвей Киселев,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Гойдаслав,,Гойдаслав,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Егорка Начкин,,Егорка Начкин,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Вилкул Кирилл,,Вилкул Кирилл,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Усов Петр Викторович,,Усов Петр Викторович,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
GrozBobik,,GrozBobik,['OOI 2023 Qualification'],0.0,0,0,0,100.0
zodiac,,zodiac,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Nikolauss,,Nikolauss,['OOI 2023 Qualification'],0.0,0,1053,1053,100.0
Алексей Кустенко,,Алексей Кустенко,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Егор Золотарев,,Егор Золотарев,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
zhdanovich,Russia,zhdanovich,['OOI 2023 Qualification'],1429.0,1433,1012,0,100.0
Тимур Коптягин,,Тимур Коптягин,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Фёдоров Евгений,,Фёдоров Евгений,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
presento,Belarus,presento,['OOI 2023 Qualification'],1795.0,1756,1359,0,100.0
AnderGround,,AnderGround,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Расиль,,Расиль,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Александр Барсуков,,Александр Барсуков,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
kurb,,kurb,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Максим Сименков,,Максим Сименков,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Левитан Дмитрий,,Левитан Дмитрий,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Макарук Никита,,Макарук Никита,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
hako,,hako,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Pgrusha,Israel,Pgrusha,['OOI 2023 Qualification'],900.0,900,1071,372,100.0
4elovek1543s,Democratic Republic of the Congo,4elovek1543s,['OOI 2023 Qualification'],1612.0,1475,0,0,100.0
Егор Смирнов,,Егор Смирнов,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Андрей Чеканов,,Андрей Чеканов,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Заскалько,,Заскалько,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
yeey71,,yeey71,['OOI 2023 Qualification'],1069.0,1069,946,0,100.0
hasgf,,hasgf,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Айзат,,Айзат,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
trnthienphc2003,Vietnam,trnthienphc2003,['OOI 2023 Qualification'],1937.0,1932,1864,1841,100.0
Арсений Титов,,Арсений Титов,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
A17,,A17,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Кравец Денис,,Кравец Денис,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
savartom,,savartom,['OOI 2023 Qualification'],1615.0,1615,1601,997,100.0
Петросян Артём,,Петросян Артём,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Jaeger,,Jaeger,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Зеркаль Амир,,Зеркаль Амир,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
H1I1T1M1E1N,,H1I1T1M1E1N,['OOI 2023 Qualification'],351.0,351,351,0,100.0
Кирилл Кадуков,,Кирилл Кадуков,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
6atape9i,Belarus,6atape9i,['OOI 2023 Qualification'],883.0,883,0,0,100.0
Воронин Илья,,Воронин Илья,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
pemguimn,Vietnam,pemguimn,['OOI 2023 Qualification'],1980.0,1845,1846,1418,100.0
Яшенина Дарья,,Яшенина Дарья,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Himieri,,Himieri,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Аня Малич,,Аня Малич,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Петя,,Петя,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
mando,,mando,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Taifun,,Taifun,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Илья Николаев,,Илья Николаев,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Он из моей мечты,,Он из моей мечты,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
chelovek,Russia,chelovek,['OOI 2023 Qualification'],0.0,0,0,0,100.0
гуль1000-7 аааттмыама,,гуль1000-7 аааттмыама,['OOI 2023 Qualification'],0.0,0,0,0,100.0
_bary_,Russia,_bary_,['OOI 2023 Qualification'],1513.0,1420,1367,1200,100.0
Илюха,,Илюха,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Трофимов Михаил Алексеевич,,Трофимов Михаил Алексеевич,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Ленивый я,,Ленивый я,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
averix,,averix,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Федор,,Федор,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
onevay,,onevay,['OOI 2023 Qualification'],0.0,0,0,0,100.0
KateN,,KateN,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Вячеслав Козлов,,Вячеслав Козлов,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
///,,///,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Илья Курбатов,,Илья Курбатов,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Романов Николай,,Романов Николай,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Идар Кодзоков,,Идар Кодзоков,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Баир Б,,Баир Б,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Нестерович Дарья,,Нестерович Дарья,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
sarthakmanna,India,sarthakmanna,['OOI 2023 Qualification'],1985.0,0,0,0,100.0
Соня,,Соня,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Данила Касьянов,,Данила Касьянов,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
arklual,Russia,arklual,['OOI 2023 Qualification'],1350.0,953,0,0,100.0
Karatinos,Russia,Karatinos,['OOI 2023 Qualification'],1248.0,1274,1196,867,100.0
LEN,Antarctica,LEN,['OOI 2023 Qualification'],0.0,0,0,0,100.0
uliana_s.m,,uliana_s.m,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Акмарал Бактыбек  кызы,,Акмарал Бактыбек  кызы,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Мария Чижикова,,Мария Чижикова,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Артём,,Артём,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Лучший в мире за работой,,Лучший в мире за работой,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
ALBA,,ALBA,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Гусева Алëна,,Гусева Алëна,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Кирилл Кошелев,,Кирилл Кошелев,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Никольский Никита,,Никольский Никита,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Я,,Я,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Софья,,Софья,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Григорий Дёмин,,Григорий Дёмин,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Святослав Шмелев,,Святослав Шмелев,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Прокопенко Илина,,Прокопенко Илина,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Мыльников Роман,,Мыльников Роман,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Zaveshaa,,Zaveshaa,['OOI 2023 Qualification'],0.0,0,0,0,100.0
Евгения Новикова,,Евгения Новикова,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Колобов Андрей,,Колобов Андрей,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
егор стрепетов,,егор стрепетов,['OOI 2023 Qualification'],-1000.0,-1000,-1000,-1000,100.0
Rareș-Felix Tudose,,RaresFelix,['RMI 2023 contest'],,2668,2324,0,50.0
Mihai-Valeriu Voicu,,ntherner,['RMI 2023 contest'],,2467,2579,2179,75.0
Aleksandar Miroslavov Gatev,,alexander707070,['RMI 2023 contest'],,2018,1932,1787,50.0
Deyan Hadzhi-Manich,,deyan,['RMI 2023 contest'],,0,0,0,75.0
Tudor Ștefan Mușat,,Tudy006,['RMI 2023 contest'],,2157,2157,2001,75.0
Andrei Boacă,,andrei_boaca,['RMI 2023 contest'],,2699,2471,2175,75.0
Alexandru Dobleagă,,alex.dobleaga,['RMI 2023 contest'],,0,1991,1991,50.0
Boris Vladimirov Mihov,,VladimirVladimirov,['RMI 2023 contest'],,0,0,0,50.0
Timur Degteari,,TimDee,['RMI 2023 contest'],,2406,1849,2122,75.0
Alexandru Gheorghiș,,Gheal,['RMI 2023 contest'],,2400,2324,2258,50.0
Alexandru Raul Todoran,,atodo,['RMI 2023 contest'],,2318,2543,2491,50.0
Adrian Andrei Popescu,,popescuadrian,['RMI 2023 contest'],,2412,2180,2103,75.0
Tiberiu Ștefan Cozma,,tibinyte2006,['RMI 2023 contest'],,511,511,1609,50.0
Doru Floare,,Doru,['RMI 2023 contest'],,2081,2135,2092,75.0
Lorenzo Ferrari,,lorenzoferrari,['RMI 2023 contest'],,2020,2202,2185,75.0
Cristian Luchian,,lucri,['RMI 2023 contest'],,2107,2047,2094,25.0
Jasen Plamenov Penchev,,jasen_2005,['RMI 2023 contest'],,2157,2157,0,75.0
Denys Tereshchenko,,TheQuantiX,['RMI 2023 contest'],,2121,2229,2052,50.0
Luca-Mihai Ilie,,LucaIlie,['RMI 2023 contest'],,1897,1640,1640,25.0
Vlad Alexandru Haivas,,veljaodi,['RMI 2023 contest'],,2007,2130,2115,50.0
Francesco Lugli,,franfill,['RMI 2023 contest'],,2159,2106,2010,75.0
Andrei Paul Iorgulescu,,anpaio,['RMI 2023 contest'],,2489,2216,1982,25.0
Vlad Mihai Tutunaru,,tvladm,['RMI 2023 contest'],,2049,1973,1509,75.0
Nazar Huz,,Nazar,['RMI 2023 contest'],,2169,2137,1951,75.0
Kyrylo Redenskyi,,Relex,['RMI 2023 contest'],,2122,2122,1621,75.0
Alexandru Dima,,alexdd,['RMI 2023 contest'],,2272,2143,1622,50.0
Tudor Cătălin Voicu,,Tudor_Voicu,['RMI 2023 contest'],,1561,1561,1727,25.0
Ihnat Zharikhin,,Ignut,['RMI 2023 contest'],,2232,2017,1857,75.0
Yurii Psiuk,,Psiuk_Yurii,['RMI 2023 contest'],,2104,2054,1862,75.0
Mihai Eșanu,,mesanu,['RMI 2023 contest'],,2006,1921,1859,75.0
Roland Petrean,,rolandpetrean,['RMI 2023 contest'],,2323,2049,1425,75.0
Alexandru Peticaru,,Pety,['RMI 2023 contest'],,2111,0,0,75.0
Kseniia Strelbytska,,ksu_,['RMI 2023 contest'],,2089,1903,1616,75.0
Armin Asgari,,AmirAli-Asgari,['RMI 2023 contest'],,2680,2659,2120,50.0
Serkan Rashid,,serkanrashid,['RMI 2023 contest'],,1723,1656,1556,50.0
Petar Velislavov Mihov,,PetarV,['RMI 2023 contest'],,0,0,0,50.0
Matei Neacșu,,MateiKing80,['RMI 2023 contest'],,2379,2086,1288,25.0
Alin Popescu,,alinp,['RMI 2023 contest'],,2203,1987,1464,75.0
Zsombor Bata,,zsombor,['RMI 2023 contest'],,2143,1398,0,75.0
Liviu-Andrei Gresoiu,,Sochu,['RMI 2023 contest'],,1933,1963,1841,25.0
Mihai Cezar Titianu,,cezar_titianu,['RMI 2023 contest'],,0,0,0,50.0
Simona Hristova,,simona1230,['RMI 2023 contest'],,1765,1699,1480,75.0
Dobromir Angelov,,Dobata,['RMI 2023 contest'],,1953,0,0,75.0
Illia Permiakov,,160cm,['RMI 2023 contest'],,2262,1984,1702,75.0
Liviu Eugen Dărăbăneanu,,Sochu,['RMI 2023 contest'],,1933,1963,1841,50.0
Mircea Maxim Rebengiuc,,mircea_007,['RMI 2023 contest'],,2141,2180,1929,75.0
Ștefan-Alexandru Nuță,,ASN49K,['RMI 2023 contest'],,1721,1721,1422,50.0
Oleksandr Strakhal,,Aleksandr_Stark,['RMI 2023 contest'],,0,0,0,25.0
Robert-Luca Gîrbovan,,LucaIlie,['RMI 2023 contest'],,1897,1640,1640,25.0
Cristian Cristea,,cristea,['RMI 2023 contest'],,2087,2091,1701,25.0
Ștefan Ioan Petrescu,,petrescu,['RMI 2023 contest'],,0,0,0,50.0
Alexandru Dumitru,,alexkrunker,['RMI 2023 contest'],,2006,1850,1576,75.0
Stepan Simak,,Simak__Stepan,['RMI 2023 contest'],,2061,2017,1677,75.0
Nermin Idiriz,,nermin,['RMI 2023 contest'],,1845,1616,1506,75.0
Roman Volochai,,volochai,['RMI 2023 contest'],,2100,2155,1834,75.0
Luca Valentin Mureșan,,LucaLucaM,['RMI 2023 contest'],,2141,1756,1390,25.0
Tudor Iacob,,IacobTudor,['RMI 2023 contest'],,2229,1665,1791,25.0
Ivo Ivanov,,vanjo9800,['RMI 2023 contest'],,0,0,0,50.0
Călin Crânguș,,CalinAxinte,['RMI 2023 contest'],,0,0,0,25.0
Dmytro Danyliuk,,octaneal,['RMI 2023 contest'],,1620,1466,0,75.0
Vesela Nikolova,,ves,['RMI 2023 contest'],,1101,1094,1055,25.0
Lucian Andrei Badea,,Luci_badea1000,['RMI 2023 contest'],,1853,1738,1730,75.0
Tudor Ghica,,Tudor,['RMI 2023 contest'],,0,0,0,50.0
Mihail Iliyanov Mihalev,,MMihalev,['RMI 2023 contest'],,1799,1830,1652,75.0
Andrei-Patrick Calotă,,Andrei_Calota,['RMI 2023 contest'],,1722,1677,1499,75.0
Emiliana Ivanova Dimitrova,,ilia-ivanov,['RMI 2023 contest'],,2190,2205,2224,25.0
Andrei Cristian Ivan,,IvanAndrei,['RMI 2023 contest'],,1746,1746,1518,25.0
Nazar Vyshniak,,vyshniak.n,['RMI 2023 contest'],,2213,2005,1391,75.0
Aleksandar Georgiev,,espr1t,['RMI 2023 contest'],,2078,2158,2245,50.0
Alexandru-Petru Ardelean,,AlexArdelean,['RMI 2023 contest'],,1855,1855,1683,50.0
Alexandru Andrei Benescu,,Sho,['RMI 2023 contest'],,0,1977,1977,75.0
Georgi Petkov,,Goshkata,['RMI 2023 contest'],,2430,2430,2327,75.0
Pavlo Hrynevych,,DragonO_o,['RMI 2023 contest'],,1929,1844,1809,75.0
Rareș-Felix Drăgușanu,,RaresFelix,['RMI 2023 contest'],,2668,2324,0,25.0
Illia Shevchenko,,barbie,['RMI 2023 contest'],,2276,2132,1389,50.0
Vladislav Kostov,,VladaMG98,['RMI 2023 contest'],,2411,2343,2427,25.0
Andrei Stan,,stan,['RMI 2023 contest'],,0,0,0,25.0
Georgi Georgiev Slavchev,,Georgievbg,['RMI 2023 contest'],,0,0,0,50.0
Sebastian-Ion Predescu,,SebP,['RMI 2023 contest'],,0,0,0,25.0
Roman Hrynchak,,m1racleO_o,['RMI 2023 contest'],,1603,1539,826,75.0
Luca Mihai Priboi,,mihaipriboi,['RMI 2023 contest'],,0,0,0,75.0
David-Ioan Curcă,,divad,['RMI 2023 contest'],,0,1178,1178,25.0
Fedir Uleshchenko,,Sfairat,['RMI 2023 contest'],,0,0,0,25.0
Grasiela Atanasova,,MrsGrace,['RMI 2023 contest'],,1084,990,990,75.0
Yavor Vasilev,,allvik66,['RMI 2023 contest'],,2960,2843,2573,25.0
David Vișan,,visanr,['RMI 2023 contest'],,0,0,0,50.0
Mihai-Răzvan Popa,,razvan.popa2010,['RMI 2023 contest'],,0,0,0,50.0
Ivan Balashov,,BalashovIvan,['RMI 2023 contest'],,0,0,0,50.0
Denislav Mladenov Manev,,Denislav_Manev,['RMI 2023 contest'],,2091,1763,0,75.0
Ivan Bohun,,bohun.i,['RMI 2023 contest'],,1577,1295,1050,75.0
Maksym Fedorchuk,,maxFedorchuk,['RMI 2023 contest'],,1879,1879,1369,75.0
Vlad-Mihai Dimulescu,,Vlad.,['RMI 2023 contest'],,0,1053,1053,50.0
Yaroslav Molybog,,TacTich,['RMI 2023 contest'],,0,0,0,75.0
Filip-Ștefan Tudose,,Filip,['RMI 2023 contest'],,0,0,0,25.0
Mihai Tiberiu Enache,,Mihai22e,['RMI 2023 contest'],,0,0,0,75.0
Andreea Condrea,,Andreea11,['RMI 2023 contest'],,1126,982,1048,75.0
Ștefan Gabriel Neagu,,nstefan,['RMI 2023 contest'],,863,1064,1064,50.0
Rodion Mykhailovskyi,,Rodionno,['RMI 2023 contest'],,2114,2087,1824,50.0
Bozhan Ivanov,,orz,['RMI 2023 contest'],,2816,2721,2818,50.0
Iulia Ela Morariu,,iuli.morariu,['RMI 2023 contest'],,1694,1493,1444,50.0
Dmytro Soroka,,d40a,['RMI 2023 contest'],,0,0,0,75.0
Simona Ivanova,,AlesyaIvanova,['RMI 2023 contest'],,0,2489,2489,50.0
Alexia-Ioana Apostolache,,Ioana,['RMI 2023 contest'],,0,0,0,25.0
Robert-Alexandru Peter,,Petr,['RMI 2023 contest'],,3322,3381,3426,25.0
Rareș Rusu,,RaresCosa,['RMI 2023 contest'],,0,0,0,50.0
